ticket_id,user_id,created_at,resolved_at,status,category,feedback
4630,5945,2025-06-16 08:38:21.420093,2025-06-25 08:38:21.420093,open,billing,Single forward join hundred in others.
4631,8375,2023-08-20 08:31:06.432323,2023-08-21 08:31:06.432323,open,technical,Your shoulder student against ground test west.
4632,9280,2025-01-20 22:46:03.607390,2025-01-26 22:46:03.607390,closed,billing,Senior own approach fish what many they.
4633,9107,2024-12-04 19:16:08.434471,2024-12-10 19:16:08.434471,closed,billing,For population human two eye adult across.
4634,3044,2025-06-15 02:01:37.477653,2025-06-22 02:01:37.477653,closed,billing,Per generation cultural perform expect think case.
4635,4575,2025-03-31 10:46:01.165309,2025-04-02 10:46:01.165309,closed,technical,Small forward treatment officer.
4636,2271,2023-09-08 07:27:52.880003,2023-09-11 07:27:52.880003,open,billing,Store listen economic bit possible serious anyone.
4637,5145,2024-04-04 13:42:51.049617,2024-04-10 13:42:51.049617,closed,billing,About would laugh public bad bill consumer recently.
4638,1800,2025-01-06 21:28:42.948537,2025-01-10 21:28:42.948537,open,technical,Often everybody note send our soldier.
4639,3020,2024-07-05 19:31:17.979124,2024-07-07 19:31:17.979124,closed,billing,Also certain always article senior.
4640,4398,2023-07-18 16:42:31.358141,2023-07-25 16:42:31.358141,open,billing,Relationship national control mouth alone Congress official.
4641,1773,2023-10-26 06:53:34.002154,2023-11-01 06:53:34.002154,open,technical,With fish house must state.
4642,5670,2023-08-15 01:22:11.591115,2023-08-16 01:22:11.591115,open,billing,Financial draw yard own later bed ball.
4643,475,2024-03-23 22:37:36.059136,2024-03-25 22:37:36.059136,closed,technical,Image describe want imagine analysis green debate.
4644,1489,2023-11-27 18:58:10.093030,2023-11-30 18:58:10.093030,open,billing,Blue thing player moment almost around which.
4645,7481,2024-01-03 01:17:00.651017,2024-01-08 01:17:00.651017,closed,technical,All class require realize voice.
4646,2861,2024-02-01 19:57:56.615582,2024-02-10 19:57:56.615582,open,billing,Practice class social service sometimes.
4647,1374,2024-09-13 19:45:16.632833,2024-09-20 19:45:16.632833,open,technical,Hand moment lose stage wrong able hard.
4648,6414,2024-03-25 10:18:49.427297,2024-03-30 10:18:49.427297,closed,billing,Student also star nature.
4649,9077,2024-03-25 13:07:03.509540,2024-04-03 13:07:03.509540,open,billing,Admit business common radio.
4650,5143,2024-05-27 09:48:07.530466,2024-06-02 09:48:07.530466,closed,billing,Decade call drop call.
4651,4982,2025-05-14 13:10:51.843354,2025-05-15 13:10:51.843354,open,billing,Long sure stock now.
4652,3018,2023-07-17 23:38:50.327037,2023-07-23 23:38:50.327037,open,billing,Whom less movement trip.
4653,3793,2025-05-16 22:44:10.832961,2025-05-20 22:44:10.832961,open,technical,Operation detail body at.
4654,1456,2025-01-21 07:18:13.033723,2025-01-22 07:18:13.033723,closed,technical,Hospital test city end finish assume be.
4655,9298,2024-03-19 06:42:27.610336,2024-03-28 06:42:27.610336,open,billing,Hope south word when model traditional.
4656,8479,2024-10-11 06:31:09.297645,2024-10-14 06:31:09.297645,closed,billing,Expert money base animal bank throughout energy.
4657,7326,2025-05-27 10:26:25.459448,2025-05-28 10:26:25.459448,open,billing,Ask action think against seek blue only.
4658,6712,2023-07-24 03:28:29.766713,2023-07-29 03:28:29.766713,open,technical,Pm name late southern yes attention.
4659,6385,2023-08-05 22:21:10.854040,2023-08-15 22:21:10.854040,closed,technical,Economic job strong bad value.
4660,8284,2024-11-16 22:49:05.770352,2024-11-24 22:49:05.770352,closed,technical,Project candidate book modern bag.
4661,9354,2024-03-13 16:47:38.086181,2024-03-20 16:47:38.086181,closed,technical,Talk budget area share.
4662,4367,2023-07-04 11:21:25.019064,2023-07-14 11:21:25.019064,open,technical,Building that house already environment Mrs.
4663,2814,2024-08-29 03:01:45.216459,2024-09-07 03:01:45.216459,closed,technical,Performance collection senior production clearly.
4664,602,2023-09-15 21:38:59.018552,2023-09-25 21:38:59.018552,open,technical,View including best the wide.
4665,2493,2024-06-04 07:01:43.633701,2024-06-12 07:01:43.633701,closed,billing,Season market design contain conference show will.
4666,7321,2025-02-18 17:33:51.261388,2025-02-24 17:33:51.261388,open,technical,Trip protect provide less.
4667,5091,2025-01-09 07:31:46.887338,2025-01-19 07:31:46.887338,closed,technical,Out pay song three despite region.
4668,67,2023-11-17 10:23:48.537265,2023-11-26 10:23:48.537265,open,billing,Because large relationship read home management participant treatment.
4669,2574,2024-01-14 18:26:18.509853,2024-01-20 18:26:18.509853,open,technical,Budget for or.
4670,8275,2025-04-25 18:08:37.029483,2025-04-29 18:08:37.029483,closed,billing,Direction become movie politics common.
4671,1889,2023-07-13 11:22:19.018731,2023-07-20 11:22:19.018731,open,technical,Point true value.
4672,9031,2024-02-28 05:01:35.404867,2024-03-05 05:01:35.404867,open,billing,Attack sell plan.
4673,3156,2023-07-26 16:31:38.790793,2023-07-30 16:31:38.790793,closed,technical,System any catch real back almost none.
4674,1486,2023-09-21 08:46:06.182583,2023-09-25 08:46:06.182583,closed,billing,Much then never.
4675,2573,2024-11-11 13:03:07.170541,2024-11-21 13:03:07.170541,closed,billing,Discussion thousand upon truth bad look response.
4676,4979,2024-03-11 07:50:13.631336,2024-03-19 07:50:13.631336,closed,billing,Beyond car every spring guy box.
4677,2396,2025-01-08 21:12:11.279764,2025-01-09 21:12:11.279764,open,billing,Head with morning community.
4678,369,2024-10-19 17:44:20.754529,2024-10-29 17:44:20.754529,open,billing,Give I five catch anyone final recently.
4679,6025,2025-06-13 07:07:16.109965,2025-06-16 07:07:16.109965,open,technical,Reflect task research doctor despite response.
4680,9548,2023-10-16 16:05:38.735217,2023-10-18 16:05:38.735217,closed,billing,Charge face region yourself see live ball.
4681,9708,2025-06-28 04:55:06.925655,2025-07-08 04:55:06.925655,closed,billing,Beautiful across term.
4682,3162,2024-05-27 05:41:51.781574,2024-06-03 05:41:51.781574,open,technical,Ball others drive president night.
4683,5779,2023-12-10 13:35:01.128680,2023-12-19 13:35:01.128680,open,technical,Wait commercial end include idea phone recognize.
4684,9549,2025-03-28 20:18:56.127887,2025-04-01 20:18:56.127887,open,technical,Together method black sea knowledge west after.
4685,2052,2024-09-01 13:28:26.697355,2024-09-02 13:28:26.697355,closed,billing,Performance behavior else test cost security same on.
4686,8005,2023-11-20 02:15:07.424585,2023-11-26 02:15:07.424585,closed,technical,Mission personal consumer laugh check majority.
4687,5261,2025-02-24 08:13:54.271439,2025-03-05 08:13:54.271439,closed,technical,Leave option item especially issue her.
4688,8353,2023-08-27 20:12:59.786685,2023-08-30 20:12:59.786685,open,billing,Audience budget there chair.
4689,1323,2025-01-24 17:18:44.059206,2025-01-31 17:18:44.059206,closed,billing,Than though market magazine letter seek.
4690,6262,2024-12-08 02:31:16.811858,2024-12-18 02:31:16.811858,closed,billing,Camera whatever wind whatever.
4691,8864,2023-09-04 12:18:56.742100,2023-09-14 12:18:56.742100,open,billing,Tree of detail spend might discuss.
4692,854,2024-10-16 15:44:18.022389,2024-10-21 15:44:18.022389,closed,billing,Statement society place remember purpose everybody.
4693,5436,2025-01-13 22:39:03.290157,2025-01-19 22:39:03.290157,open,technical,North newspaper all meeting unit.
4694,4004,2024-05-12 10:42:20.499959,2024-05-13 10:42:20.499959,closed,technical,Huge history interesting difference successful daughter clearly middle.
4695,6585,2025-05-18 16:01:58.998461,2025-05-23 16:01:58.998461,closed,technical,Past can another consider outside machine.
4696,8841,2024-03-27 12:29:27.854951,2024-03-29 12:29:27.854951,open,billing,Media good artist during continue with.
4697,5471,2024-09-24 11:23:11.160299,2024-10-03 11:23:11.160299,closed,technical,Fill happy our create.
4698,3923,2024-01-17 19:44:35.090266,2024-01-26 19:44:35.090266,closed,technical,Management beautiful protect upon management customer.
4699,5460,2025-04-13 12:10:27.754746,2025-04-19 12:10:27.754746,closed,technical,High yourself success thank.
4700,3801,2024-02-08 02:19:46.849915,2024-02-10 02:19:46.849915,open,technical,Able another almost.
4701,4187,2025-01-04 21:53:54.773207,2025-01-08 21:53:54.773207,closed,technical,Know month run drive ball dinner water despite.
4702,855,2025-04-28 15:10:13.775052,2025-05-01 15:10:13.775052,open,technical,View throughout pattern population cut herself smile.
4703,8174,2023-11-20 06:03:19.048670,2023-11-26 06:03:19.048670,open,technical,While treatment official strong reveal.
4704,3584,2024-10-04 02:33:14.341921,2024-10-10 02:33:14.341921,open,billing,Seem society day beat pretty thousand.
4705,1832,2024-11-18 13:39:35.393133,2024-11-23 13:39:35.393133,closed,billing,Middle believe common hospital.
4706,5382,2025-02-05 05:33:59.193020,2025-02-08 05:33:59.193020,closed,technical,Model lay fear middle staff.
4707,7432,2024-08-22 21:58:04.848513,2024-08-30 21:58:04.848513,closed,technical,Time successful nearly war.
4708,4414,2024-12-08 08:15:32.950536,2024-12-14 08:15:32.950536,closed,billing,Building theory store seek trial trial.
4709,3821,2024-12-13 03:30:18.778272,2024-12-15 03:30:18.778272,open,billing,Want hear window could.
4710,9037,2025-03-07 17:23:56.762023,2025-03-08 17:23:56.762023,open,billing,Effort house bank front.
4711,363,2024-11-14 12:25:33.015818,2024-11-18 12:25:33.015818,closed,billing,Thank its blue.
4712,3590,2024-01-17 15:22:05.749634,2024-01-27 15:22:05.749634,closed,technical,Ask military maintain star how either major.
4713,287,2025-06-06 15:55:10.809125,2025-06-16 15:55:10.809125,closed,billing,Republican front car wind live enough.
4714,2911,2025-03-22 09:22:53.835611,2025-03-28 09:22:53.835611,open,technical,Center future matter hand visit system play outside.
4715,1895,2024-08-08 01:37:09.559750,2024-08-11 01:37:09.559750,open,billing,Teach first dog article charge.
4716,7144,2023-08-14 04:09:25.976216,2023-08-19 04:09:25.976216,open,billing,Himself material political finally business remember there do.
4717,4331,2023-11-01 11:54:20.940630,2023-11-03 11:54:20.940630,open,technical,Environment mention leg first relationship just.
4718,1352,2023-08-03 21:06:30.602473,2023-08-04 21:06:30.602473,closed,technical,Would already man guy bad.
4719,1121,2023-11-02 02:44:51.725821,2023-11-08 02:44:51.725821,open,technical,Woman something usually type within.
4720,5262,2024-11-02 17:19:21.451473,2024-11-03 17:19:21.451473,open,billing,Discussion series community off.
4721,3387,2024-12-29 07:42:38.694521,2025-01-03 07:42:38.694521,open,technical,Tell note and action police.
4722,8494,2024-04-03 17:04:33.882179,2024-04-11 17:04:33.882179,closed,billing,Admit feeling window but suggest radio star face.
4723,5930,2025-06-15 06:02:12.640211,2025-06-18 06:02:12.640211,open,technical,Debate as Mrs real instead structure out our.
4724,7146,2025-04-25 00:38:43.102870,2025-04-30 00:38:43.102870,open,technical,Piece letter individual article.
4725,5660,2024-01-19 20:28:27.057143,2024-01-29 20:28:27.057143,closed,billing,Whether knowledge behind model.
4726,6233,2024-07-26 19:21:09.024965,2024-08-04 19:21:09.024965,open,billing,Pm whole bed hot smile.
4727,3876,2024-01-10 08:51:40.186431,2024-01-17 08:51:40.186431,closed,technical,Usually of listen development simply them.
4728,3855,2023-08-22 20:47:14.828461,2023-08-29 20:47:14.828461,open,technical,Bring south military friend moment.
4729,3941,2024-10-07 13:39:52.434020,2024-10-17 13:39:52.434020,open,technical,Drive save interesting three night.
4730,8593,2025-04-13 02:18:03.560054,2025-04-14 02:18:03.560054,closed,billing,Beautiful camera knowledge blue vote list call.
4731,385,2024-09-04 19:58:19.035982,2024-09-06 19:58:19.035982,open,technical,Child just space understand eat reflect also.
4732,9859,2024-06-26 20:21:33.308184,2024-06-28 20:21:33.308184,closed,technical,Goal term man between.
4733,9085,2025-02-05 16:48:22.805373,2025-02-14 16:48:22.805373,open,technical,Budget success fast style measure four.
4734,7850,2023-08-03 08:09:17.287657,2023-08-06 08:09:17.287657,open,billing,Picture sister later political audience generation.
4735,2067,2024-05-01 17:09:40.769878,2024-05-07 17:09:40.769878,closed,billing,Purpose seem face herself.
4736,8815,2023-11-14 23:38:48.006814,2023-11-15 23:38:48.006814,open,technical,Never American police just rather amount if.
4737,9965,2025-01-08 12:31:22.831219,2025-01-17 12:31:22.831219,closed,billing,Exist thought human project sometimes against.
4738,9538,2023-12-05 16:51:50.648905,2023-12-09 16:51:50.648905,open,billing,Enjoy much high tonight ok personal pressure.
4739,5931,2024-09-23 16:19:35.089340,2024-09-29 16:19:35.089340,closed,billing,Have wear treat box together soldier box.
4740,2585,2024-09-13 20:30:00.036864,2024-09-21 20:30:00.036864,open,billing,Somebody sell impact move police thought game.
4741,3770,2025-03-06 10:58:12.308614,2025-03-07 10:58:12.308614,open,billing,Worry she particularly once people full also.
4742,8833,2024-07-17 02:29:21.116947,2024-07-23 02:29:21.116947,closed,technical,Look order rather eight cup it.
4743,2264,2024-10-12 15:00:11.193983,2024-10-22 15:00:11.193983,open,billing,Article rise institution heart listen evidence live.
4744,3391,2023-10-31 10:22:07.151911,2023-11-06 10:22:07.151911,open,technical,Build also approach final data.
4745,9277,2024-02-11 03:15:15.847920,2024-02-20 03:15:15.847920,closed,technical,Central today bring age.
4746,4750,2025-02-21 04:00:02.512043,2025-02-23 04:00:02.512043,open,billing,Late front note majority also recognize current.
4747,9605,2023-07-09 22:51:57.502262,2023-07-10 22:51:57.502262,closed,technical,Son up Mr one other action teach safe.
4748,4003,2023-08-16 02:20:12.930719,2023-08-21 02:20:12.930719,closed,technical,Watch charge reality mind blood analysis Congress.
4749,1665,2024-11-27 16:01:00.694726,2024-12-01 16:01:00.694726,closed,billing,And fish bed form suddenly.
4750,1422,2024-05-06 17:17:43.465391,2024-05-08 17:17:43.465391,open,technical,Environment impact read land page.
4751,5069,2025-03-03 16:41:29.219521,2025-03-10 16:41:29.219521,closed,billing,Law show style street impact than.
4752,3235,2024-01-16 13:37:08.643808,2024-01-23 13:37:08.643808,open,billing,Month ready its door move.
4753,946,2025-06-13 22:47:53.155192,2025-06-18 22:47:53.155192,closed,billing,World Congress service structure power teach.
4754,6995,2025-06-07 05:46:12.836720,2025-06-17 05:46:12.836720,closed,technical,Plan fear kind member up book scientist strong.
4755,1762,2023-12-17 19:58:56.302985,2023-12-27 19:58:56.302985,closed,billing,Even morning party population want.
4756,5956,2024-06-27 23:52:03.958811,2024-07-06 23:52:03.958811,open,billing,Entire type call book evening.
4757,1053,2024-01-17 13:02:26.547172,2024-01-22 13:02:26.547172,open,billing,Natural individual occur international reason plant.
4758,7152,2024-12-04 14:55:54.385628,2024-12-10 14:55:54.385628,open,technical,Head those maintain western federal mission section build.
4759,645,2024-08-23 03:32:00.870174,2024-08-25 03:32:00.870174,closed,technical,Item gun create range.
4760,5365,2024-05-22 09:15:20.788326,2024-05-29 09:15:20.788326,closed,technical,Already police also stock free.
4761,2227,2024-07-19 23:31:33.366747,2024-07-29 23:31:33.366747,closed,billing,Cold trade care.
4762,2234,2024-12-31 19:29:54.459844,2025-01-07 19:29:54.459844,closed,technical,Value matter maintain person.
4763,6973,2023-12-30 08:36:47.906295,2024-01-04 08:36:47.906295,closed,billing,Finish long rich city society.
4764,9933,2023-09-06 14:06:14.409673,2023-09-16 14:06:14.409673,open,technical,Thing throughout should turn either.
4765,7994,2025-03-15 21:57:49.917453,2025-03-23 21:57:49.917453,closed,billing,Mention training force three.
